fusion_lon,is_disabled,lon,fusion_lat,lat,bike_id,name,is_reserved,type,rental_uris
0.0,0,-76.9950555,0.0,38.87915233333333,fcc7e143debe51164d1424f8f844ad9e,358-403,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.033339,0.0,38.89634616666667,b19a1ce3854c34620c1dca41869c9f3d,217-709,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.06827966666667,0.0,38.91652716666667,8c47bc7b0a8bd7df88fd68ae5b09d7be,587-046,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.0021855,0.0,38.847580666666666,ef693a9ea65d50af1e4aed9c3ec6ec63,705-402,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.03464483333333,0.0,38.9011895,230c673f515aa762dbbf72a35a6da7fc,382-077,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.96085133333334,0.0,38.938087333333335,274d3590d3a4d6854f612c0c5b988784,637-289,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02627816666667,0.0,38.99728833333333,187786489534cb1c813e13687fa540e1,624-646,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.1391705,0.0,38.89715983333333,e3ad65541727284099e023b3299498a3,628-474,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.0255315,0.0,38.92348766666667,2415c35486bde9171cb21237ea4a4910,150-692,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.03164116666666,0.0,38.899683333333336,0aa6cfc89c3edfc52df7c7bc506d960b,862-513,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.20213466666667,0.0,38.9230175,38cf2f8f9fd4bdf59fa94cee61165403,236-499,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.04004666666667,0.0,38.893566666666665,00337b01169f0aa6ebb4be587d9bd908,340-458,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.00552266666666,0.0,38.907248333333335,1db526388f7290e93a39a6e9ba39e3ea,127-630,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.08999183333333,0.0,38.909025666666665,4423c0f125acad5e5b2b6477f583fd74,593-003,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.97097816666667,0.0,38.897800333333336,db905486e2bf1e8f254f90ce97e9969e,336-611,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.20234,0.0,38.875427333333334,414b8d6f704111d99b4c30af18780a0f,574-406,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.93710266666666,0.0,38.90581733333333,fa3b7648c56c3357a54d41435d9fcfe9,677-230,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.045019,0.0,38.901468,490b32404a0f645d9e1daa2426c0660f,712-397,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.01828183333333,0.0,38.908824833333334,d75e5d0746b16c99f7b680ae964bfcf3,124-401,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.03041383333333,0.0,38.966911833333334,680eae90ab5cbc4f8376518ea7bfd352,293-044,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.1000515,0.0,38.979346666666665,9526d6e08b91af1be76609e65edcdff0,716-441,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.00044316666667,0.0,38.962054,a6c5c2eb2430123a5f485044bf7d6037,609-047,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.07090283333334,0.0,38.84320366666667,4b40a4b644804113ba7bf9ac1a1e5b93,577-499,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.028664,0.0,39.006364,68a3ba499ae009920e2f53c3c8f20a42,670-343,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.0215135,0.0,38.962761,a674f2501ae07b3df12f0970404a9420,618-928,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.97137483333333,0.0,38.9439185,e16f78585a77be30eaf2be666c23b404,418-550,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.96998466666666,0.0,38.873712,f0529c5a8aff044c76dca4c02fc4c6cf,592-383,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.25242033333333,0.0,38.883933,074c6f94283ce8aaecd53da966509e69,133-282,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.99261483333333,0.0,38.960805,b9d8477bde5799f94b3a11e3f9cbf16b,678-134,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.97281,0.0,38.9308575,dbe8aa32c61515d2cd73abc8b91d5cd7,184-688,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.02515666666666,0.0,38.926480166666664,de71418d4e4aab569f35f1d266136cce,633-225,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.09562166666667,0.0,38.869426,0935f66037b70cd88164473d5849d375,259-686,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.03775066666667,0.0,38.991328,d997c270356bc7e1c36ae735dda9f08a,185-824,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.03184483333334,0.0,38.8996275,21d7f1d9876d552bd075eb447c5ba844,648-226,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.0212925,0.0,38.886383,e39edc6bbdc449cf0b785124b647e1a7,552-725,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.0704,0.0,38.904549,f89a49a1807c1e649431230a97d5d448,581-381,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.007032,0.0,38.83259483333333,23cbde85f489a64afec1ca0ab3a7cdf2,597-005,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.04232616666667,0.0,38.9033775,b3138ad07084f7243105e01f8e0040f2,678-261,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.075999,0.0,38.889557333333336,89d499da1f2561ee49e2a3975975cd43,635-755,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.231532,0.0,38.912961833333334,a6f9c3880433db59b8145d537a45dbb9,133-449,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.9670285,0.0,38.85941316666667,c69cab8bac634ae7d93c31387b0c5742,125-689,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.95353,0.0,38.98310683333333,98f7b33aebe995356d419d34a0572f3d,675-045,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.0275285,0.0,38.92669183333334,38ab9d4c369edb5ee9a4fd22d19263f8,590-693,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-76.92186366666667,0.0,38.95892466666667,28542ff024bf6e9521419d5dfd5ecb8b,664-557,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.04418716666666,0.0,38.902799,ab656ce4560087b3438b491ffb5d078e,309-824,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
0.0,0,-77.1145655,0.0,38.83320366666667,cb866ec50627f8d857540a6c43a72575,287-428,0,electric_bike,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}"
